gender,age,marital_status,education,nb_depend_child,employ_status,yrs_current_job,yrs_employed,net_income,spouse_work,spouse_income,residential_status,yrs_current_address,loan_amount,loan_purpose,loan_length,collateral,writeoff
F,34,widowed,highsch,0,part_time,8,13,28688,no,0,tenant,15,17986,vehicle,31,no,no
F,35,married,highsch,3,full_time,2,12,47813,no,0,owner,14,6367,other,7,yes,no
F,25,single,univ,0,unemployed,0,4,0,no,0,tenant,1,12759,wedding,39,no,no
M,24,single,highsch,0,full_time,0,3,31875,no,0,tenant,3,8936,wedding,12,no,yes
M,29,widowed,univ,1,self_employ,0,8,63750,no,0,owner,6,7960,debt_consol,7,no,no
M,37,widowed,postgrad,0,full_time,5,8,127500,no,0,tenant,15,71649,other,27,no,no
F,30,single,postgrad,0,full_time,2,10,127500,no,0,tenant,2,102801,debt_consol,88,yes,no
M,29,single,basic,0,unemployed,0,9,0,no,0,tenant,9,12666,wedding,46,no,no
F,39,single,univ,0,full_time,4,14,79688,no,0,tenant,3,9348,other,7,no,yes
M,33,single,highsch,0,full_time,7,6,47813,no,0,tenant,14,25316,debt_consol,49,no,yes
M,33,married,basic,2,part_time,3,4,19125,yes,52349,tenant,1,27603,debt_consol,53,no,no
F,33,single,univ,0,part_time,1,4,47813,no,0,tenant,1,12974,wedding,41,no,no
M,36,divorced,highsch,1,self_employ,7,6,57375,no,0,owner_morg,12,19115,other,42,yes,no
F,34,married,basic,1,unemployed,0,2,0,yes,38413,owner,1,27302,debt_consol,31,no,no
M,29,divorced,basic,0,part_time,2,4,12750,no,0,owner_morg,7,19248,wedding,32,no,no
F,41,married,univ,2,self_employ,11,10,95625,yes,34638,tenant,8,31181,debt_consol,27,no,yes
F,24,divorced,basic,1,self_employ,2,2,25500,no,0,owner_morg,4,10794,vehicle,45,yes,no
F,36,widowed,univ,2,part_time,0,2,47813,no,0,tenant,11,30229,other,32,no,no
F,36,married,highsch,2,self_employ,2,2,57375,yes,49942,tenant,14,36482,other,45,yes,no
F,43,single,highsch,0,self_employ,12,12,57375,no,0,owner,11,46132,home_improv,58,yes,no
M,23,single,basic,0,full_time,1,4,21250,no,0,tenant,6,16268,other,56,no,yes
F,26,divorced,highsch,0,full_time,2,6,31875,no,0,owner_morg,6,11056,wedding,47,no,no
F,28,married,univ,0,full_time,1,6,53125,yes,28459,owner_morg,1,32062,home_improv,27,no,yes
F,29,single,basic,0,part_time,3,4,12750,no,0,owner_morg,10,6232,other,8,yes,no
M,45,divorced,univ,0,part_time,2,10,47813,no,0,owner_morg,1,35045,debt_consol,41,no,yes
F,30,married,highsch,3,full_time,2,4,47813,yes,52336,tenant,7,63434,debt_consol,46,yes,no
F,29,widowed,highsch,0,part_time,1,3,19125,no,0,tenant,5,6679,vehicle,7,no,no
M,48,divorced,highsch,0,part_time,14,14,28688,no,0,tenant,14,23096,vehicle,40,no,yes
F,24,single,basic,0,unemployed,0,1,0,no,0,owner,5,19621,debt_consol,27,yes,no
M,46,married,postgrad,1,self_employ,8,22,153000,yes,123678,tenant,8,95190,debt_consol,51,no,yes
F,25,single,univ,0,unemployed,0,4,0,no,0,owner,8,15593,vehicle,37,yes,no
F,28,widowed,postgrad,2,full_time,4,8,85000,no,0,owner,7,71874,home_improv,56,yes,yes
M,29,divorced,highsch,2,part_time,2,3,19125,no,0,tenant,9,13967,debt_consol,36,no,yes
F,26,single,basic,0,unemployed,0,5,0,no,0,tenant,10,19722,wedding,44,no,yes
F,25,single,univ,0,unemployed,0,4,0,no,0,owner_morg,9,16679,vehicle,53,yes,no
M,27,divorced,basic,2,self_employ,0,7,25500,no,0,owner_morg,4,20125,other,30,yes,no
M,21,single,highsch,0,unemployed,0,0,0,no,0,w_parents,5,15541,debt_consol,55,no,yes
F,31,married,basic,0,self_employ,7,8,38250,yes,43951,owner,12,40226,debt_consol,39,yes,no
M,37,single,highsch,0,unemployed,0,10,0,no,0,owner,10,8911,vehicle,7,no,yes
F,28,widowed,highsch,3,full_time,3,2,31875,no,0,tenant,2,10607,vehicle,59,no,no
F,29,single,highsch,0,full_time,1,7,31875,no,0,tenant,1,16247,debt_consol,56,no,yes
M,31,married,highsch,3,unemployed,0,2,0,yes,28250,tenant,3,26398,holidays,29,no,no
M,40,divorced,univ,2,part_time,10,14,47813,no,0,owner_morg,5,18479,vehicle,45,no,yes
M,23,single,basic,0,self_employ,0,3,25500,no,0,owner_morg,3,21016,vehicle,58,no,yes
F,51,single,univ,0,unemployed,0,0,0,no,0,tenant,7,7722,wedding,8,no,yes
F,33,married,highsch,1,unemployed,0,10,0,yes,53219,owner_morg,6,34863,home_improv,28,yes,no
M,33,single,postgrad,0,full_time,0,0,127500,no,0,owner,4,101891,home_improv,72,yes,no
M,20,divorced,highsch,0,full_time,1,2,31875,no,0,tenant,6,10543,debt_consol,44,no,yes
F,23,single,univ,0,self_employ,1,4,63750,no,0,tenant,7,23797,other,45,no,yes
F,40,widowed,univ,0,part_time,10,18,47813,no,0,tenant,9,16468,other,40,no,no
F,46,married,univ,2,part_time,4,14,47813,yes,54215,owner,7,42154,home_improv,40,yes,no
M,28,single,highsch,0,self_employ,2,4,38250,no,0,tenant,9,29845,other,47,no,yes
M,35,divorced,highsch,2,unemployed,0,0,0,no,0,tenant,10,17490,wedding,30,no,yes
F,33,divorced,univ,1,unemployed,0,8,0,no,0,tenant,8,14295,debt_consol,29,no,yes
F,34,divorced,basic,1,unemployed,0,6,0,no,0,tenant,9,17301,wedding,28,no,yes
M,34,married,univ,0,unemployed,0,12,0,no,0,tenant,3,15911,vehicle,50,no,yes
M,39,widowed,postgrad,1,full_time,10,9,127500,no,0,tenant,10,41595,other,26,no,no
M,31,married,highsch,2,full_time,3,4,47813,yes,52620,tenant,12,66118,other,29,no,no
F,24,single,highsch,0,full_time,3,3,31875,no,0,owner,5,6164,wedding,6,yes,no
M,26,married,highsch,2,self_employ,0,6,38250,no,0,tenant,8,28461,other,55,no,no
M,48,divorced,highsch,3,unemployed,0,10,0,no,0,owner_morg,4,8178,other,7,no,yes
F,24,single,basic,0,full_time,3,2,21250,no,0,owner,8,8609,debt_consol,6,yes,no
M,26,single,highsch,0,self_employ,2,2,38250,no,0,owner,6,31209,home_improv,35,yes,no
M,33,divorced,univ,2,unemployed,0,3,0,no,0,owner,7,19129,debt_consol,31,yes,no
M,25,married,univ,2,self_employ,0,1,63750,yes,52309,tenant,8,46739,other,31,no,no
M,43,single,univ,0,full_time,1,11,79688,no,0,owner_morg,2,35323,home_improv,52,yes,no
F,23,single,univ,0,full_time,3,4,53125,no,0,tenant,3,18079,debt_consol,40,no,yes
F,26,married,univ,1,part_time,0,0,31875,no,0,owner_morg,9,24920,vehicle,51,no,no
F,37,widowed,univ,1,unemployed,0,14,0,no,0,tenant,3,10891,vehicle,34,no,no
F,35,divorced,univ,2,full_time,6,7,79688,no,0,tenant,6,33289,debt_consol,47,no,yes
F,48,single,univ,0,part_time,9,8,47813,no,0,tenant,9,35499,other,28,no,no
F,39,married,highsch,1,part_time,11,12,28688,yes,47890,tenant,2,25270,other,45,no,no
F,39,married,univ,3,part_time,2,14,47813,no,0,tenant,5,36518,other,45,no,no
F,25,single,univ,0,full_time,2,3,53125,no,0,owner,1,45291,home_improv,30,no,yes
F,29,single,postgrad,0,full_time,2,4,85000,no,0,owner,7,12829,vehicle,60,no,yes
M,42,single,univ,0,part_time,11,11,47813,no,0,tenant,6,46370,debt_consol,45,no,yes
M,28,single,highsch,0,full_time,2,6,31875,no,0,owner_morg,7,29725,vehicle,59,no,no
M,39,married,highsch,2,full_time,2,14,47813,yes,56168,owner_morg,15,33363,home_improv,26,no,no
M,24,single,highsch,0,unemployed,0,1,0,no,0,tenant,8,11797,debt_consol,36,no,yes
F,32,married,highsch,2,part_time,2,8,28688,yes,55001,tenant,4,59734,debt_consol,24,no,no
F,27,single,highsch,0,full_time,0,2,31875,no,0,tenant,7,28607,wedding,51,no,no
F,36,divorced,highsch,0,full_time,3,6,47813,no,0,owner,4,40756,home_improv,50,no,yes
F,35,divorced,highsch,1,full_time,4,11,47813,no,0,owner,13,17476,vehicle,40,no,no
F,32,married,highsch,1,self_employ,6,5,57375,yes,43800,owner,3,82466,debt_consol,33,yes,no
F,24,single,univ,0,part_time,1,2,31875,no,0,tenant,5,17897,debt_consol,36,no,yes
M,37,single,postgrad,0,full_time,7,10,127500,no,0,tenant,6,89265,debt_consol,35,no,yes
F,29,single,postgrad,0,full_time,6,7,85000,no,0,tenant,10,13104,other,44,no,yes
F,42,single,univ,0,unemployed,0,8,0,no,0,tenant,4,15240,wedding,32,no,yes
F,30,married,highsch,0,self_employ,5,6,57375,no,0,tenant,2,9343,debt_consol,10,no,yes
F,49,divorced,univ,0,full_time,6,22,79688,no,0,tenant,13,63287,debt_consol,56,yes,no
M,33,divorced,postgrad,0,full_time,7,9,127500,no,0,tenant,5,13584,vehicle,54,no,yes
M,29,married,highsch,2,full_time,5,4,31875,yes,48436,owner,8,39273,debt_consol,30,no,no
F,31,married,highsch,3,unemployed,0,4,0,yes,18307,owner,12,8946,other,8,yes,no
M,24,single,univ,0,unemployed,0,3,0,no,0,tenant,3,5990,other,12,no,yes
F,28,married,highsch,1,full_time,3,8,31875,yes,55909,owner,4,25468,other,24,yes,no
F,44,divorced,univ,3,part_time,12,11,47813,no,0,tenant,4,18488,vehicle,45,no,yes
F,21,single,highsch,0,full_time,2,2,31875,no,0,owner_morg,5,20485,other,38,yes,no
F,43,single,basic,0,self_employ,5,7,38250,no,0,owner_morg,9,28159,wedding,51,yes,no
M,28,married,highsch,3,full_time,4,4,31875,yes,54031,owner_morg,2,76844,debt_consol,37,no,no
M,34,divorced,highsch,0,full_time,3,8,47813,no,0,tenant,4,16561,wedding,60,no,yes
F,24,married,basic,1,part_time,0,0,12750,yes,23570,tenant,6,35539,debt_consol,30,no,no
F,36,widowed,univ,0,full_time,3,14,79688,no,0,tenant,14,26856,other,57,no,no
F,35,single,highsch,0,unemployed,0,13,0,no,0,owner_morg,15,14800,wedding,42,no,yes
M,31,divorced,univ,1,full_time,1,6,79688,no,0,owner_morg,14,35976,home_improv,29,no,yes
M,41,single,basic,0,part_time,1,14,19125,no,0,owner,2,11472,debt_consol,50,no,yes
M,23,single,highsch,0,self_employ,3,3,38250,no,0,owner,4,19241,debt_consol,25,yes,no
M,35,widowed,highsch,0,part_time,0,6,28688,no,0,tenant,12,26432,wedding,48,no,no
M,46,divorced,univ,1,full_time,5,22,79688,no,0,owner,1,14720,debt_consol,30,yes,no
M,44,single,postgrad,0,full_time,2,21,127500,no,0,tenant,4,60198,debt_consol,42,no,no
M,36,married,postgrad,1,full_time,2,6,127500,no,0,owner,7,122294,home_improv,57,no,no
M,26,single,univ,0,part_time,0,2,31875,no,0,owner,5,12969,debt_consol,36,yes,yes
M,26,single,univ,0,unemployed,0,3,0,no,0,tenant,2,9273,other,7,no,yes
F,29,divorced,highsch,2,full_time,5,8,31875,no,0,tenant,7,8140,other,11,no,yes
F,33,single,highsch,0,unemployed,0,6,0,no,0,tenant,14,15871,wedding,28,no,yes
M,44,single,highsch,0,part_time,12,14,28688,no,0,tenant,7,11201,other,35,no,yes
F,46,divorced,highsch,0,unemployed,0,14,0,no,0,owner,7,18909,other,60,yes,no
M,24,single,univ,0,part_time,3,5,31875,no,0,tenant,7,9915,other,9,no,yes
M,31,widowed,highsch,0,full_time,0,1,47813,no,0,tenant,3,19042,debt_consol,49,no,no
M,34,single,postgrad,0,full_time,2,2,127500,no,0,tenant,13,7710,vehicle,10,no,yes
M,39,married,highsch,2,part_time,8,16,28688,yes,55828,tenant,12,15160,debt_consol,33,yes,no
M,25,divorced,basic,2,part_time,1,2,12750,no,0,owner_morg,10,11739,vehicle,52,no,yes
F,43,single,basic,0,part_time,13,20,19125,no,0,tenant,1,18966,other,55,no,yes
M,46,widowed,highsch,3,unemployed,0,12,0,no,0,tenant,9,18280,other,40,no,no
F,38,single,highsch,0,part_time,3,5,28688,no,0,owner_morg,15,11904,wedding,56,no,yes
M,28,widowed,postgrad,0,full_time,2,6,85000,no,0,owner,3,21934,other,37,no,no
M,33,divorced,highsch,2,full_time,1,3,47813,no,0,tenant,1,5027,debt_consol,9,no,yes
F,29,divorced,highsch,2,full_time,5,4,31875,no,0,tenant,6,19998,wedding,53,no,yes
F,25,single,highsch,0,full_time,0,6,31875,no,0,tenant,10,14030,wedding,32,no,no
F,35,single,highsch,0,unemployed,0,10,0,no,0,owner_morg,5,19614,other,55,yes,no
F,33,widowed,basic,0,full_time,7,6,31875,no,0,tenant,13,16362,vehicle,54,no,no
F,29,single,highsch,0,self_employ,6,7,38250,no,0,owner,6,29272,wedding,50,yes,no
M,33,widowed,highsch,1,part_time,3,6,28688,no,0,tenant,13,7484,other,9,no,no
M,42,single,univ,0,self_employ,3,18,95625,no,0,owner,7,36117,debt_consol,60,no,no
M,25,married,highsch,1,part_time,0,2,19125,yes,23096,owner,3,21244,other,52,no,no
M,26,married,highsch,2,self_employ,2,2,38250,yes,56950,owner_morg,1,5286,other,8,no,no
M,45,divorced,highsch,3,full_time,13,11,47813,no,0,tenant,15,28893,vehicle,45,no,yes
M,29,single,highsch,0,full_time,0,6,31875,no,0,tenant,8,14603,other,45,no,yes
F,45,single,highsch,0,unemployed,0,18,0,no,0,tenant,6,11371,other,42,no,yes
M,40,divorced,highsch,0,unemployed,0,7,0,no,0,tenant,9,8852,wedding,9,no,yes
M,37,single,univ,0,full_time,9,12,79688,no,0,owner_morg,3,77690,home_improv,55,no,yes
F,23,divorced,highsch,1,part_time,3,4,19125,no,0,tenant,8,14887,vehicle,44,no,yes
F,24,married,highsch,0,self_employ,2,3,38250,yes,55165,tenant,7,64739,debt_consol,29,no,yes
M,26,divorced,basic,1,part_time,0,6,12750,no,0,tenant,8,19418,other,60,no,yes
F,23,divorced,univ,0,unemployed,0,3,0,no,0,owner,8,16214,other,29,yes,no
F,38,divorced,postgrad,2,full_time,10,13,127500,no,0,tenant,2,81613,debt_consol,29,no,yes
F,28,divorced,highsch,3,self_employ,5,6,38250,no,0,owner_morg,8,14676,other,54,no,yes
M,36,married,basic,3,self_employ,4,14,38250,yes,48185,tenant,9,28258,debt_consol,33,no,no
F,33,divorced,univ,3,unemployed,0,12,0,no,0,owner_morg,6,17840,vehicle,34,yes,no
F,28,divorced,univ,1,unemployed,0,0,0,no,0,tenant,5,13740,wedding,44,no,yes
M,37,married,basic,0,part_time,3,8,19125,no,0,owner_morg,14,19126,other,39,no,no
F,28,widowed,postgrad,1,full_time,1,5,85000,no,0,tenant,4,35955,debt_consol,44,no,no
M,39,divorced,basic,1,part_time,4,17,19125,no,0,tenant,3,16947,debt_consol,48,no,yes
M,42,divorced,basic,2,unemployed,0,9,0,no,0,tenant,7,15690,vehicle,27,no,yes
F,27,divorced,basic,3,full_time,1,2,21250,no,0,owner,7,12193,vehicle,29,yes,no
M,49,married,postgrad,0,full_time,0,15,127500,no,0,owner_morg,4,125976,debt_consol,75,yes,yes
F,42,married,basic,0,full_time,6,16,31875,yes,38408,tenant,10,42779,debt_consol,47,no,yes
F,24,single,univ,0,full_time,0,5,53125,no,0,tenant,8,34905,debt_consol,38,no,yes
M,31,single,basic,0,full_time,2,2,31875,no,0,tenant,9,13079,other,52,no,yes
F,22,single,highsch,0,part_time,1,3,19125,no,0,owner_morg,3,7128,other,12,yes,no
F,28,widowed,univ,2,self_employ,4,8,63750,no,0,owner,10,54590,home_improv,35,no,no
M,53,single,postgrad,0,full_time,9,26,148750,no,0,owner_morg,11,68186,home_improv,34,yes,no
M,34,married,univ,0,unemployed,0,1,0,yes,36131,tenant,2,25155,holidays,42,no,no
F,24,married,basic,1,self_employ,0,2,25500,yes,49072,tenant,4,38949,other,51,no,no
M,31,single,postgrad,0,full_time,1,10,127500,no,0,owner_morg,11,64745,home_improv,33,no,no
M,23,widowed,highsch,1,self_employ,0,2,38250,no,0,tenant,6,34107,debt_consol,35,no,no
M,38,married,highsch,0,self_employ,6,14,57375,yes,56305,owner,11,61832,debt_consol,54,yes,no
M,47,single,univ,0,self_employ,11,20,95625,no,0,tenant,5,59130,debt_consol,48,no,no
F,40,divorced,highsch,0,full_time,11,14,47813,no,0,tenant,5,19791,wedding,43,no,yes
F,34,divorced,univ,1,unemployed,0,13,0,no,0,tenant,7,7948,vehicle,8,no,yes
F,33,married,basic,2,full_time,6,10,31875,yes,40824,owner_morg,14,31395,home_improv,34,yes,no
M,42,married,highsch,3,full_time,8,16,47813,yes,59452,owner,15,69084,home_improv,49,yes,no
F,43,divorced,univ,1,part_time,8,20,47813,no,0,tenant,4,16597,vehicle,51,no,yes
M,24,single,highsch,0,full_time,2,2,31875,no,0,tenant,3,15772,wedding,39,no,yes
M,38,single,highsch,0,self_employ,3,6,57375,no,0,tenant,8,52641,other,60,no,yes
F,37,single,basic,0,part_time,4,7,19125,no,0,tenant,7,13695,other,31,no,yes
M,27,married,highsch,3,self_employ,0,5,38250,yes,42865,tenant,5,13747,holidays,31,no,no
M,33,widowed,highsch,2,part_time,5,12,28688,no,0,tenant,15,21257,debt_consol,44,no,no
M,41,single,highsch,0,full_time,10,16,47813,no,0,tenant,11,47777,debt_consol,49,no,yes
F,37,single,univ,0,unemployed,0,6,0,no,0,owner,7,11149,debt_consol,46,no,yes
M,32,single,univ,0,full_time,2,11,79688,no,0,owner,1,62800,debt_consol,56,yes,no
F,29,married,basic,2,full_time,2,5,21250,no,0,tenant,7,18669,holidays,30,no,no
M,23,married,highsch,1,part_time,2,2,19125,no,0,owner,6,13919,vehicle,41,yes,yes
M,25,single,highsch,0,full_time,2,6,31875,no,0,tenant,7,21126,vehicle,46,no,no
F,29,single,highsch,0,full_time,2,6,31875,no,0,tenant,2,22108,wedding,27,no,no
M,31,married,univ,3,full_time,5,6,79688,yes,54796,tenant,8,80540,debt_consol,55,no,no
M,30,single,univ,0,full_time,6,5,79688,no,0,tenant,5,24154,debt_consol,41,no,yes
M,37,married,univ,2,full_time,10,14,79688,yes,53059,owner,5,86114,home_improv,37,yes,no
M,27,single,univ,0,full_time,1,1,53125,no,0,tenant,4,33719,other,52,no,yes
F,34,divorced,highsch,1,part_time,3,3,28688,no,0,tenant,10,15922,vehicle,53,no,yes
F,25,married,univ,2,self_employ,2,2,63750,yes,43660,tenant,7,30487,other,32,no,no
M,37,divorced,highsch,2,full_time,1,7,47813,no,0,tenant,4,45667,debt_consol,33,no,yes
M,32,divorced,postgrad,1,full_time,5,10,127500,no,0,tenant,8,62413,debt_consol,38,yes,no
F,35,widowed,highsch,0,full_time,6,7,47813,no,0,tenant,10,31118,debt_consol,53,no,no
M,37,married,highsch,1,self_employ,7,7,57375,yes,44826,owner,9,89705,home_improv,60,yes,no
M,40,divorced,highsch,1,self_employ,4,8,57375,no,0,owner,1,46572,home_improv,40,yes,no
M,21,single,highsch,0,unemployed,0,2,0,no,0,w_parents,6,11923,wedding,54,no,yes
M,27,married,highsch,0,unemployed,0,2,0,no,0,tenant,7,13558,other,42,no,yes
F,33,single,univ,0,full_time,6,10,79688,no,0,tenant,10,21872,other,35,no,yes
M,34,single,highsch,0,part_time,1,2,28688,no,0,tenant,8,5350,other,8,no,yes
F,26,married,basic,1,part_time,2,3,12750,yes,20097,tenant,3,10931,vehicle,24,no,no
M,43,single,highsch,0,unemployed,0,12,0,no,0,tenant,9,19469,other,40,no,yes
F,27,married,highsch,1,full_time,1,7,31875,yes,48107,owner,6,52418,home_improv,24,yes,no
M,24,divorced,basic,0,unemployed,0,5,0,no,0,tenant,6,7488,debt_consol,7,no,yes
M,30,divorced,basic,0,full_time,5,8,31875,no,0,tenant,5,12584,debt_consol,50,no,yes
M,29,divorced,highsch,1,unemployed,0,1,0,no,0,owner_morg,4,5220,vehicle,9,yes,no
F,27,single,postgrad,0,full_time,4,4,85000,no,0,owner_morg,7,31291,home_improv,51,no,yes
M,28,divorced,basic,0,part_time,0,2,12750,no,0,tenant,8,14160,other,40,no,no
M,31,married,postgrad,1,part_time,7,7,76500,yes,45001,owner,10,10192,debt_consol,60,yes,no
F,30,divorced,highsch,0,full_time,6,7,47813,no,0,tenant,4,13232,debt_consol,42,no,no
F,25,divorced,highsch,1,unemployed,0,4,0,no,0,tenant,5,18343,vehicle,24,no,yes
M,34,single,univ,0,full_time,5,5,79688,no,0,owner_morg,1,28410,other,35,no,yes
M,32,married,univ,3,part_time,0,5,47813,no,0,tenant,5,23635,debt_consol,28,no,no
M,32,divorced,univ,0,full_time,0,10,79688,no,0,tenant,2,24166,wedding,29,no,yes
F,21,single,highsch,0,self_employ,0,1,38250,no,0,tenant,5,23174,debt_consol,52,no,no
M,52,widowed,basic,2,part_time,16,22,22313,no,0,tenant,8,17444,wedding,33,no,no
M,34,married,highsch,1,full_time,6,6,47813,yes,48300,owner_morg,5,61507,debt_consol,58,no,no
F,25,single,highsch,0,self_employ,3,6,38250,no,0,tenant,2,24476,debt_consol,58,no,no
F,34,single,univ,0,full_time,7,9,79688,no,0,tenant,11,39565,debt_consol,48,no,yes
M,44,single,basic,0,part_time,7,6,19125,no,0,owner_morg,3,13706,wedding,25,no,yes
F,41,divorced,univ,0,part_time,3,12,47813,no,0,tenant,9,36955,debt_consol,56,no,yes
M,37,married,highsch,2,part_time,2,8,28688,yes,33660,tenant,9,46072,debt_consol,40,no,no
F,26,married,univ,2,full_time,4,5,53125,yes,53125,tenant,9,20146,vehicle,55,no,no
M,23,single,univ,0,full_time,3,2,53125,no,0,owner_morg,4,47806,home_improv,57,yes,no
F,32,married,univ,2,part_time,5,8,47813,no,0,tenant,11,29480,holidays,51,no,no
M,24,single,basic,0,part_time,0,2,12750,no,0,owner_morg,5,16189,wedding,36,no,no
M,33,divorced,univ,1,unemployed,0,10,0,no,0,tenant,11,17102,wedding,24,no,yes
M,32,divorced,highsch,0,full_time,7,9,47813,no,0,tenant,6,42720,other,28,no,yes
F,38,divorced,univ,1,self_employ,10,11,95625,no,0,tenant,4,26063,other,49,yes,no
F,36,single,highsch,0,full_time,8,10,47813,no,0,tenant,2,35422,debt_consol,30,no,yes
F,22,divorced,basic,0,unemployed,0,2,0,no,0,tenant,4,12638,wedding,48,no,yes
M,30,married,highsch,0,self_employ,1,2,57375,no,0,tenant,2,20713,holidays,47,no,yes
F,28,widowed,univ,1,self_employ,3,6,63750,no,0,tenant,3,51872,debt_consol,51,yes,no
F,28,married,highsch,1,unemployed,0,2,0,no,0,owner_morg,4,12349,holidays,56,yes,no
M,34,married,univ,1,full_time,8,12,79688,yes,65976,tenant,3,116322,debt_consol,59,no,no
F,32,married,basic,0,part_time,7,8,19125,yes,41730,owner,9,8422,debt_consol,8,yes,no
F,22,single,basic,0,part_time,1,1,12750,no,0,owner,4,6143,debt_consol,10,no,yes
M,43,married,highsch,2,self_employ,13,18,57375,no,0,owner,2,15515,other,52,no,no
F,26,married,basic,0,part_time,2,2,12750,yes,35747,tenant,5,23128,holidays,46,no,yes
M,26,single,univ,0,part_time,4,5,31875,no,0,tenant,7,21535,wedding,32,no,yes
F,29,married,basic,2,full_time,0,2,21250,yes,33395,tenant,5,44445,other,40,no,no
M,26,single,highsch,0,unemployed,0,4,0,no,0,owner,2,14918,other,60,yes,no
M,34,widowed,highsch,1,self_employ,2,10,57375,no,0,tenant,4,30370,other,54,no,no
M,32,divorced,univ,2,full_time,2,4,79688,no,0,owner_morg,6,20187,vehicle,24,no,yes
F,33,widowed,univ,0,full_time,5,6,79688,no,0,owner,1,32069,home_improv,59,yes,no
M,30,single,highsch,0,self_employ,0,2,57375,no,0,owner_morg,14,48543,home_improv,31,no,yes
F,33,married,univ,3,unemployed,0,9,0,yes,55898,tenant,15,49523,other,26,no,no
F,44,married,univ,0,full_time,2,7,79688,yes,63032,owner,13,136457,home_improv,66,yes,no
M,38,married,postgrad,1,part_time,8,7,76500,yes,27893,tenant,1,8999,holidays,9,no,no
M,27,widowed,highsch,0,part_time,1,2,19125,no,0,owner,3,16595,vehicle,28,yes,no
F,28,married,univ,2,part_time,3,5,31875,yes,49609,owner,3,59268,home_improv,57,yes,no
F,25,divorced,highsch,3,self_employ,2,4,38250,no,0,owner,10,24497,vehicle,56,yes,no
